2024-07-09 09:47:22.700 [main] INFO  com.course.Application - Starting Application on piercedeMacBook-Pro.local with PID 95420 (/Users/pierce/Downloads/pierceTest/FirstUseGit/Chapter/Chapter13/target/classes started by pierce in /Users/pierce/Downloads/pierceTest/FirstUseGit)
2024-07-09 09:47:24.195 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2024-07-09 09:47:24.195 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2024-07-09 09:47:24.195 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2024-07-09 09:47:24.806 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/addUser],methods=[POST]}" onto public java.lang.Boolean com.course.controller.UserManager.addUser(javax.servlet.http.HttpServletRequest,com.course.model.User)
2024-07-09 09:47:24.807 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/getUserInfo],methods=[POST]}" onto public java.util.List<com.course.model.User> com.course.controller.UserManager.getUserInfo(javax.servlet.http.HttpServletRequest,com.course.model.User)
2024-07-09 09:47:24.807 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/login],methods=[POST]}" onto public java.lang.Boolean com.course.controller.UserManager.login(javax.servlet.http.HttpServletResponse,com.course.model.User)
2024-07-09 09:47:24.807 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/updateUserInfo],methods=[POST]}" onto public int com.course.controller.UserManager.updateUser(javax.servlet.http.HttpServletRequest,com.course.model.User)
2024-07-09 09:47:24.808 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET],produces=[application/json || application/hal+json]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)
2024-07-09 09:47:24.811 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
2024-07-09 09:47:24.812 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
2024-07-09 09:47:24.812 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
2024-07-09 09:47:24.817 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2024-07-09 09:47:24.817 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2024-07-09 09:47:25.161 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d8704ef: startup date [Tue Jul 09 09:47:22 CST 2024]; root of context hierarchy
2024-07-09 09:47:25.208 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2024-07-09 09:47:25.209 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2024-07-09 09:47:25.236 [main] INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2024-07-09 09:47:25.378 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2024-07-09 09:47:25.379 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2024-07-09 09:47:25.385 [main] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=dataSource,type=HikariDataSource]
2024-07-09 09:47:25.390 [main] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Starting beans in phase 2147483647
2024-07-09 09:47:25.390 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2024-07-09 09:47:25.407 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2024-07-09 09:47:25.418 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2024-07-09 09:47:25.683 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8888 (http) with context path ''
2024-07-09 09:47:25.687 [main] INFO  com.course.Application - Started Application in 23.363 seconds (JVM running for 29.3)
2024-07-09 09:58:55.128 [http-nio-8888-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2024-07-09 09:58:55.129 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2024-07-09 09:58:55.154 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 25 ms
2024-07-09 09:58:55.257 [http-nio-8888-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2024-07-09 09:58:55.260 [http-nio-8888-exec-1] WARN  com.zaxxer.hikari.util.DriverDataSource - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
2024-07-09 09:58:55.592 [http-nio-8888-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2024-07-09 09:58:55.639 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - login查询的的结果是1
2024-07-09 09:58:55.639 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 登录的用户是zhangsan
2024-07-09 09:58:55.851 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - login查询的的结果是0
2024-07-09 09:58:56.100 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:58:56.113 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 添加的用户数量是1
2024-07-09 09:58:59.217 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:58:59.254 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 查询到的用户总数是1
2024-07-09 09:59:02.380 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:59:02.396 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 查询到的用户总数是11
2024-07-09 09:59:05.648 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:59:05.665 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 09:59:08.884 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:59:08.922 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 09:59:12.156 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:59:12.219 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 09:59:12.416 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 09:59:12.429 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:03:49.611 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - login查询的的结果是1
2024-07-09 10:03:49.611 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 登录的用户是zhangsan
2024-07-09 10:03:49.708 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - login查询的的结果是0
2024-07-09 10:03:49.777 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:03:49.784 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 添加的用户数量是1
2024-07-09 10:03:52.885 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:03:52.893 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 查询到的用户总数是1
2024-07-09 10:03:56.017 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:03:56.078 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 查询到的用户总数是12
2024-07-09 10:03:59.221 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:03:59.245 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:02.367 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:02.378 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:05.477 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:05.489 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:05.549 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:05.556 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:21.628 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - login查询的的结果是1
2024-07-09 10:04:21.628 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 登录的用户是zhangsan
2024-07-09 10:04:21.701 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - login查询的的结果是0
2024-07-09 10:04:21.778 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:21.785 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 添加的用户数量是1
2024-07-09 10:04:24.865 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:24.872 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 查询到的用户总数是1
2024-07-09 10:04:27.965 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:27.976 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 查询到的用户总数是13
2024-07-09 10:04:31.105 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:31.116 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:34.191 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:34.202 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:37.281 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:37.293 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:04:37.396 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:04:37.404 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:05:14.747 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - login查询的的结果是1
2024-07-09 10:05:14.748 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 登录的用户是zhangsan
2024-07-09 10:05:14.820 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - login查询的的结果是0
2024-07-09 10:05:14.884 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:14.889 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 添加的用户数量是1
2024-07-09 10:05:17.971 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:17.981 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 查询到的用户总数是1
2024-07-09 10:05:21.065 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:21.075 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 查询到的用户总数是14
2024-07-09 10:05:24.202 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:24.212 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:05:27.291 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:27.305 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:05:30.391 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:30.402 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:05:30.502 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:05:30.515 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:29:03.364 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - login查询的的结果是1
2024-07-09 10:29:03.364 [http-nio-8888-exec-1] INFO  com.course.controller.UserManager - 登录的用户是zhangsan
2024-07-09 10:29:03.440 [http-nio-8888-exec-2] INFO  com.course.controller.UserManager - login查询的的结果是0
2024-07-09 10:29:03.541 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:03.548 [http-nio-8888-exec-3] INFO  com.course.controller.UserManager - 添加的用户数量是1
2024-07-09 10:29:06.673 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:06.723 [http-nio-8888-exec-4] INFO  com.course.controller.UserManager - 查询到的用户总数是1
2024-07-09 10:29:09.819 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:09.829 [http-nio-8888-exec-5] INFO  com.course.controller.UserManager - 查询到的用户总数是15
2024-07-09 10:29:12.934 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:12.943 [http-nio-8888-exec-6] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:29:16.017 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:16.028 [http-nio-8888-exec-7] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:29:19.119 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:19.132 [http-nio-8888-exec-8] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:29:19.192 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - cookies验证通过
2024-07-09 10:29:19.200 [http-nio-8888-exec-9] INFO  com.course.controller.UserManager - 更新的用户数量是1
2024-07-09 10:30:38.468 [http-nio-8888-exec-4] INFO  org.apache.coyote.http11.Http11Processor - Error parsing HTTP request header
 Note: further occurrences of HTTP header parsing errors will be logged at DEBUG level.
java.lang.IllegalArgumentException: Invalid character found in method name. HTTP method names must be tokens
	at org.apache.coyote.http11.Http11InputBuffer.parseRequestLine(Http11InputBuffer.java:426)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:687)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:66)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:790)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1459)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:748)
2024-07-09 11:53:11.744 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m45s601ms).
2024-07-09 12:21:04.360 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=27m22s602ms).
2024-07-09 12:41:10.188 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=19m5s813ms).
2024-07-09 13:09:25.954 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=27m15s748ms).
2024-07-09 13:26:12.850 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=15m46s896ms).
2024-07-09 13:35:54.700 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8m41s830ms).
2024-07-09 13:39:07.414 [Thread-49] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7d8704ef: startup date [Tue Jul 09 09:47:22 CST 2024]; root of context hierarchy
2024-07-09 13:39:07.426 [Thread-49] INFO  org.springframework.context.support.DefaultLifecycleProcessor - Stopping beans in phase 2147483647
2024-07-09 13:39:07.429 [Thread-49] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2024-07-09 13:39:07.430 [Thread-49] INFO  org.springframework.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2024-07-09 13:39:07.434 [Thread-49] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2024-07-09 13:39:07.439 [Thread-49] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2024-07-09 18:14:54.394 [main] INFO  com.course.Application - Starting Application on piercedeMacBook-Pro.local with PID 30952 (/Users/pierce/Downloads/pierceTest/FirstUseGit/Chapter/Chapter13/target/classes started by pierce in /Users/pierce/Downloads/pierceTest/FirstUseGit)
2024-07-09 18:14:54.399 [main] INFO  com.course.Application - No active profile set, falling back to default profiles: default
2024-07-09 18:14:54.446 [main] INFO  o.s.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6913c1fb: startup date [Tue Jul 09 18:14:54 CST 2024]; root of context hierarchy
2024-07-09 18:14:55.094 [main] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.course]' package. Please check your configuration.
2024-07-09 18:14:55.389 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c2770b36] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-07-09 18:14:55.682 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8888 (http)
2024-07-09 18:14:55.705 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-07-09 18:14:55.705 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.28
2024-07-09 18:14:55.709 [localhost-startStop-1] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/Users/pierce/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:.]
2024-07-09 18:14:55.824 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-07-09 18:14:55.825 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1378 ms
2024-07-09 18:14:55.965 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Servlet dispatcherServlet mapped to [/]
2024-07-09 18:14:55.968 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2024-07-09 18:14:55.969 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2024-07-09 18:14:55.969 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2024-07-09 18:14:55.969 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2024-07-09 18:14:56.583 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/getUserInfo],methods=[POST]}" onto public java.util.List<com.course.model.User> com.course.controller.UserManager.getUserInfo(javax.servlet.http.HttpServletRequest,com.course.model.User)
2024-07-09 18:14:56.584 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/addUser],methods=[POST]}" onto public java.lang.Boolean com.course.controller.UserManager.addUser(javax.servlet.http.HttpServletRequest,com.course.model.User)
2024-07-09 18:14:56.584 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/login],methods=[POST]}" onto public java.lang.Boolean com.course.controller.UserManager.login(javax.servlet.http.HttpServletResponse,com.course.model.User)
2024-07-09 18:14:56.585 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v1/updateUserInfo],methods=[POST]}" onto public int com.course.controller.UserManager.updateUser(javax.servlet.http.HttpServletRequest,com.course.model.User)
2024-07-09 18:14:56.586 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET],produces=[application/json || application/hal+json]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)
2024-07-09 18:14:56.589 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
2024-07-09 18:14:56.589 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
2024-07-09 18:14:56.590 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
2024-07-09 18:14:56.595 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
